Date,SPX_Index,BEST_EPS,PbyB,USD_LIBOR,USD_JPY_Curncy,
1/29/2010,1073.87,77.61,2.0687,0.22906,90.27,6
2/1/2010,1089.19,78.01,2.0958,0.22906,90.61,2
2/2/2010,1103.32,78.1,2.123,0.23094,90.38,3
2/3/2010,1097.28,78.15,2.1114,0.22906,90.98,4
2/4/2010,1063.11,78.18,2.0451,0.22844,89.06,5
2/5/2010,1066.19,78.21,2.0511,0.22844,89.25,6
2/8/2010,1056.74,78.22,2.0325,0.22844,89.26,2
2/9/2010,1070.52,78.2,2.0589,0.22844,89.7,3
2/10/2010,1068.14,78.18,2.0543,0.22844,89.94,4
2/11/2010,1078.47,78.15,2.0742,0.23063,89.77,5
2/12/2010,1075.51,78.13,2.0684,0.23188,89.96,6
2/16/2010,1094.87,77.79,2.0897,0.22875,90.14,3
2/17/2010,1099.51,77.8,2.0986,0.22875,91.26,4
2/18/2010,1106.75,77.89,2.1124,0.22875,91.81,5
2/19/2010,1109.17,77.9,2.1169,0.22875,91.52,6
2/22/2010,1108.02,77.91,2.1147,0.22875,91.14,2
2/23/2010,1094.6,77.93,2.0892,0.22875,90.22,3
2/24/2010,1105.24,77.95,2.1095,0.22875,90.15,4
2/25/2010,1102.94,77.95,2.1051,0.22875,89.08,5
2/26/2010,1104.49,78.01,2.1081,0.22875,88.97,6
3/1/2010,1115.71,78.02,2.1269,0.22813,89.13,2
3/2/2010,1118.31,78.03,2.1319,0.22813,88.85,3
3/3/2010,1118.79,78.03,2.1328,0.22813,88.47,4
3/4/2010,1122.97,78.04,2.1406,0.22813,89.02,5
3/5/2010,1138.7,78.05,2.1705,0.22906,90.28,6
3/8/2010,1138.51,78.06,2.1702,0.23,90.31,2
3/9/2010,1140.45,78.09,2.1739,0.23,89.97,3
3/10/2010,1145.61,78.04,2.1835,0.23,90.52,4
3/11/2010,1150.24,77.99,2.1923,0.23,90.51,5
3/12/2010,1149.99,77.99,2.1918,0.23,90.56,6
3/15/2010,1150.51,77.99,2.1926,0.23031,90.53,2
3/16/2010,1159.46,77.98,2.2096,0.23563,90.31,3
3/17/2010,1166.21,77.97,2.2225,0.23744,90.31,4
3/18/2010,1165.83,77.97,2.2218,0.23975,90.39,5
3/19/2010,1159.9,77.96,2.2104,0.24506,90.55,6
3/22/2010,1165.81,77.94,2.2177,0.24719,90.14,2
3/23/2010,1174.17,78.03,2.2336,0.24606,90.4,3
3/24/2010,1167.72,78.05,2.2213,0.24619,92.3,4
3/25/2010,1165.73,78.01,2.2178,0.24694,92.73,5
3/26/2010,1166.59,78.01,2.2194,0.24688,92.52,6
3/29/2010,1173.22,77.98,2.2304,0.24788,92.46,2
3/30/2010,1173.27,77.98,2.2305,0.24863,92.77,3
3/31/2010,1169.43,77.98,2.2043,0.24863,93.47,4
4/1/2010,1178.1,78.12,2.22,0.24863,93.82,5
4/5/2010,1187.44,78.08,2.2355,0.24863,94.37,2
4/6/2010,1189.44,78.07,2.2393,0.25075,93.79,3
4/7/2010,1182.45,78.05,2.2262,0.25138,93.36,4
4/8/2010,1186.44,78.03,2.2337,0.25013,93.38,5
4/9/2010,1194.37,78.08,2.2487,0.25288,93.18,6
4/12/2010,1196.48,78.05,2.2526,0.25298,93.24,2
4/13/2010,1197.3,78.06,2.2542,0.25438,93.2,3
4/14/2010,1210.65,78.18,2.2793,0.25594,93.23,4
4/15/2010,1211.67,78.35,2.2813,0.25625,93.03,5
4/16/2010,1192.13,78.41,2.2444,0.25563,92.17,6
4/19/2010,1197.52,78.92,2.2547,0.2575,92.4,2
4/20/2010,1207.18,79.31,2.2728,0.25875,93.22,3
4/21/2010,1205.95,79.46,2.2705,0.26063,93.19,4
4/22/2010,1208.67,79.72,2.2757,0.2625,93.49,5
4/23/2010,1217.28,79.91,2.2919,0.26438,93.97,6
4/26/2010,1212.05,80.14,2.282,0.26469,93.96,2
4/27/2010,1183.71,80.27,2.2287,0.26672,93.27,3
4/28/2010,1191.36,80.51,2.2431,0.27313,94.03,4
4/29/2010,1206.78,80.63,2.2721,0.27766,94.03,5
4/30/2010,1186.69,80.7,2.2341,0.28,93.85,6
5/3/2010,1202.26,80.88,2.2616,0.28,94.54,2
5/4/2010,1173.6,80.9,2.2076,0.28469,94.54,3
5/5/2010,1165.9,80.96,2.1931,0.29094,93.81,4
5/6/2010,1128.15,81.01,2.122,0.29706,90.58,5
5/7/2010,1110.89,81.05,2.0896,0.34875,91.59,6
5/10/2010,1159.73,81.15,2.1813,0.34,93.3,2
5/11/2010,1155.79,81.18,2.1739,0.3375,92.65,3
5/12/2010,1171.67,81.2,2.2038,0.33813,93.24,4
5/13/2010,1157.44,81.25,2.1772,0.33688,92.75,5
5/14/2010,1135.68,81.26,2.1363,0.33775,92.47,6
5/17/2010,1136.94,81.26,2.1386,0.33894,92.59,2
5/18/2010,1120.8,81.28,2.1083,0.33969,92.23,3
5/19/2010,1115.05,81.28,2.0975,0.34106,91.71,4
5/20/2010,1071.59,81.32,2.0157,0.34131,89.69,5
5/21/2010,1087.69,81.31,2.0459,0.34281,90,6
5/24/2010,1073.65,81.32,2.0194,0.34525,90.29,2
5/25/2010,1074.03,81.28,2.0202,0.354,90.23,3
5/26/2010,1067.95,81.28,2.0087,0.35406,89.92,4
5/27/2010,1103.06,81.28,2.0747,0.35375,91.04,5
5/28/2010,1089.41,81.23,2.049,0.35125,91.06,6
6/1/2010,1070.71,81.46,2.0136,0.35088,90.95,3
6/2/2010,1098.38,81.48,2.0656,0.35088,92.13,4
6/3/2010,1102.83,81.48,2.0734,0.35088,92.71,5
6/4/2010,1064.88,81.46,2.002,0.35,91.9,6
6/7/2010,1050.47,81.44,1.9749,0.35,91.37,2
6/8/2010,1062,81.38,1.9966,0.35,91.46,3
6/9/2010,1055.69,81.48,1.9847,0.35031,91.3,4
6/10/2010,1086.84,81.65,2.0395,0.34969,91.34,5
6/11/2010,1091.6,81.44,2.0484,0.34969,91.65,6
6/14/2010,1089.63,81.44,2.0453,0.34969,91.58,2
6/15/2010,1115.23,81.39,2.0934,0.34969,91.46,3
6/16/2010,1114.61,81.38,2.0922,0.34844,91.44,4
6/17/2010,1116.04,81.37,2.0949,0.3475,91.01,5
6/18/2010,1117.51,81.4,2.0976,0.34734,90.71,6
6/21/2010,1113.2,81.26,2.088,0.34719,91.11,2
6/22/2010,1095.31,81.3,2.0545,0.34719,90.57,3
6/23/2010,1092.04,81.3,2.0483,0.34719,89.82,4
6/24/2010,1073.69,81.29,2.0138,0.34719,89.61,5
6/25/2010,1076.77,81.27,2.0195,0.34719,89.23,6
6/28/2010,1074.57,81.37,2.0169,0.34719,89.37,2
6/29/2010,1041.24,81.4,1.9543,0.34563,88.6,3
6/30/2010,1030.71,81.38,1.9019,0.34844,88.43,4
7/1/2010,1027.37,81.84,1.8944,0.34719,87.6,5
7/2/2010,1022.58,81.86,1.8848,0.3475,87.75,6
7/6/2010,1028.06,81.8,1.8953,0.34625,87.52,3
7/7/2010,1060.27,81.77,1.9546,0.345,87.7,4
7/8/2010,1070.24,81.76,1.9731,0.3425,88.36,5
7/9/2010,1077.96,81.76,1.9874,0.34094,88.62,6
7/12/2010,1078.75,81.72,1.9889,0.34094,88.62,2
7/13/2010,1095.34,81.7,2.0195,0.34094,88.74,3
7/14/2010,1095.17,81.78,2.0192,0.34094,88.41,4
7/15/2010,1096.48,81.97,2.0161,0.34063,87.4,5
7/16/2010,1064.88,82.1,1.958,0.33813,86.57,6
7/19/2010,1071.25,82.24,1.9697,0.33688,86.69,2
7/20/2010,1083.48,82.27,1.9919,0.3325,87.51,3
7/21/2010,1069.59,82.29,1.9664,0.33063,87.05,4
7/22/2010,1093.67,82.49,2.0107,0.32875,86.95,5
7/23/2010,1102.66,82.7,2.0272,0.32688,87.46,6
7/26/2010,1115.01,82.81,2.0499,0.325,86.88,2
7/27/2010,1113.84,82.85,2.0478,0.32063,87.9,3
7/28/2010,1106.13,82.98,2.0336,0.31563,87.47,4
7/29/2010,1101.53,82.97,2.025,0.31156,86.79,5
7/30/2010,1101.6,83.05,2.0245,0.305,86.47,6
8/2/2010,1125.86,83.25,2.0684,0.30281,86.5,2
8/3/2010,1120.46,83.41,2.0585,0.3,85.79,3
8/4/2010,1127.24,83.49,2.0701,0.29531,86.27,4
8/5/2010,1125.82,83.53,2.0681,0.29469,85.82,5
8/6/2010,1121.64,83.53,2.0604,0.29344,85.51,6
8/9/2010,1127.79,83.47,2.0717,0.29,85.94,2
8/10/2010,1121.06,83.46,2.0593,0.28563,85.44,3
8/11/2010,1089.47,83.48,2.0013,0.27938,85.32,4
8/12/2010,1083.61,83.43,1.9908,0.27594,85.9,5
8/13/2010,1079.25,83.41,1.9828,0.27188,86.2,6
8/16/2010,1079.38,83.4,1.983,0.26938,85.33,2
8/17/2010,1092.54,83.38,2.0071,0.26656,85.53,3
8/18/2010,1094.16,83.43,2.01,0.26625,85.46,4
8/19/2010,1075.63,83.43,1.9757,0.26469,85.39,5
8/20/2010,1071.69,83.47,1.9684,0.26438,85.62,6
8/23/2010,1067.36,83.48,1.9605,0.26375,85.16,2
8/24/2010,1051.87,83.47,1.9321,0.26156,83.9,3
8/25/2010,1055.33,83.48,1.9383,0.26156,84.58,4
8/26/2010,1047.22,83.47,1.9234,0.26031,84.45,5
8/27/2010,1064.59,83.44,1.9548,0.25938,85.23,6
8/30/2010,1048.92,83.41,1.926,0.25938,84.62,2
8/31/2010,1049.33,83.4,1.9259,0.25781,84.2,3
9/1/2010,1080.29,83.53,1.9828,0.25781,84.44,4
9/2/2010,1090.1,83.5,2.0007,0.25781,84.28,5
9/3/2010,1104.51,83.5,2.0272,0.25781,84.31,6
9/7/2010,1091.84,83.48,2.0035,0.25766,83.83,3
9/8/2010,1098.87,83.57,2.0164,0.25734,83.88,4
9/9/2010,1104.18,83.56,2.0261,0.25734,83.78,5
9/10/2010,1109.55,83.54,2.036,0.25734,84.15,6
9/13/2010,1121.9,83.51,2.0593,0.25734,83.71,2
9/14/2010,1121.1,83.49,2.0579,0.25734,83.04,3
9/15/2010,1125.07,83.48,2.0651,0.25734,85.75,4
9/16/2010,1124.66,83.45,2.0644,0.25734,85.78,5
9/17/2010,1125.59,83.45,2.0661,0.2575,85.86,6
9/20/2010,1142.71,83.35,2.0935,0.25625,85.69,2
9/21/2010,1139.78,83.32,2.0881,0.25625,85.09,3
9/22/2010,1134.28,83.34,2.078,0.25625,84.5,4
9/23/2010,1124.83,83.34,2.0607,0.25625,84.38,5
9/24/2010,1148.67,83.32,2.104,0.25625,84.21,6
9/27/2010,1142.16,83.29,2.0881,0.25625,84.29,2
9/28/2010,1147.7,83.27,2.0983,0.25625,83.87,3
9/29/2010,1144.73,83.28,2.0928,0.25625,83.7,4
9/30/2010,1141.2,83.29,2.0141,0.25625,83.53,5
10/1/2010,1146.24,83.99,2.0201,0.25688,83.22,6
10/4/2010,1137.03,84.02,1.9989,0.25688,83.36,2
10/5/2010,1160.75,84.03,2.0406,0.25688,83.22,3
10/6/2010,1159.97,84,2.0393,0.25688,82.93,4
10/7/2010,1158.06,84.02,2.0361,0.25625,82.41,5
10/8/2010,1165.15,84.03,2.0486,0.25625,81.93,6
10/11/2010,1165.32,84.02,2.0489,0.25625,82.07,2
10/12/2010,1169.77,84.03,2.0567,0.25625,81.72,3
10/13/2010,1178.1,84.08,2.0713,0.25625,81.81,4
10/14/2010,1173.81,84.17,2.0613,0.25625,81.48,5
10/15/2010,1176.19,84.23,2.0656,0.25625,81.45,6
10/18/2010,1184.71,84.07,2.0806,0.25625,81.27,2
10/19/2010,1165.9,84.22,2.0475,0.25625,81.59,3
10/20/2010,1178.17,84.37,2.0691,0.25625,81.09,4
10/21/2010,1180.27,84.45,2.0728,0.25625,81.33,5
10/22/2010,1183.08,84.53,2.0777,0.25625,81.38,6
10/25/2010,1185.62,84.66,2.0822,0.25625,80.81,2
10/26/2010,1185.64,84.68,2.0822,0.25531,81.43,3
10/27/2010,1182.45,84.68,2.0764,0.25531,81.75,4
10/28/2010,1183.78,84.69,2.0784,0.25406,81.03,5
10/29/2010,1183.26,84.77,2.077,0.25375,80.4,6
11/1/2010,1184.39,85.05,2.0771,0.25375,80.51,2
11/2/2010,1193.57,85.08,2.0932,0.25375,80.63,3
11/3/2010,1197.96,85.14,2.1009,0.25375,81.07,4
11/4/2010,1221.06,85.16,2.1414,0.25344,80.75,5
11/5/2010,1225.85,85.19,2.1498,0.25344,81.26,6
11/8/2010,1223.25,85.16,2.1452,0.25344,81.18,2
11/9/2010,1213.4,85.14,2.1279,0.25344,81.69,3
11/10/2010,1218.71,85.15,2.1371,0.25344,82.28,4
11/11/2010,1213.54,85.12,2.1268,0.25344,82.49,5
11/12/2010,1199.21,85.12,2.1016,0.25344,82.53,6
11/15/2010,1197.75,85.13,2.0991,0.25344,83.07,2
11/16/2010,1178.34,85.14,2.0651,0.25344,83.29,3
11/17/2010,1178.59,85.14,2.0647,0.25344,83.18,4
11/18/2010,1196.69,85.15,2.0965,0.25344,83.52,5
11/19/2010,1199.73,85.18,2.1017,0.25344,83.55,6
11/22/2010,1197.84,85.19,2.0984,0.25344,83.33,2
11/23/2010,1180.73,85.22,2.0684,0.25344,83.16,3
11/24/2010,1198.35,85.23,2.0992,0.25344,83.54,4
11/26/2010,1189.4,85.23,2.0834,0.25625,84.1,6
11/29/2010,1187.76,85.23,2.0803,0.2575,84.26,2
11/30/2010,1180.55,85.24,2.0662,0.26063,83.69,3
12/1/2010,1206.07,85.27,2.1109,0.26531,84.19,4
12/2/2010,1221.53,85.27,2.1379,0.26563,83.82,5
12/3/2010,1224.71,85.28,2.1433,0.265,82.53,6
12/6/2010,1223.12,85.29,2.1405,0.265,82.66,2
12/7/2010,1223.75,85.3,2.1416,0.26375,83.49,3
12/8/2010,1228.28,85.34,2.1447,0.2625,84.04,4
12/9/2010,1233,85.37,2.154,0.26219,83.76,5
12/10/2010,1240.4,85.42,2.167,0.26031,83.95,6
12/13/2010,1240.46,85.45,2.1671,0.26031,83.39,2
12/14/2010,1241.59,85.45,2.1691,0.26063,83.66,3
12/15/2010,1235.23,85.45,2.1579,0.26063,84.24,4
12/16/2010,1242.87,85.46,2.171,0.26063,83.91,5
12/17/2010,1243.91,85.52,2.1729,0.26063,83.98,6
12/20/2010,1247.08,85.34,2.1838,0.26063,83.77,2
12/21/2010,1254.6,85.35,2.197,0.26063,83.75,3
12/22/2010,1258.84,85.34,2.2045,0.26063,83.57,4
12/23/2010,1256.77,85.29,2.2006,0.26063,82.91,5
12/27/2010,1257.54,85.29,2.1966,0.26063,82.81,2
12/28/2010,1258.51,85.29,2.1983,0.26063,82.38,3
12/29/2010,1259.78,85.29,2.2005,0.26063,81.62,4
12/30/2010,1257.88,85.28,2.1972,0.26063,81.53,5
12/31/2010,1257.64,85.29,2.1732,0.26063,81.12,6
1/3/2011,1271.87,94.53,2.1963,0.26063,81.74,2
1/4/2011,1270.2,94.56,2.1927,0.26063,82.04,3
1/5/2011,1276.56,94.65,2.2038,0.26125,83.25,4
1/6/2011,1273.85,94.7,2.1991,0.26125,83.33,5
1/7/2011,1271.5,94.77,2.195,0.26125,83.15,6
1/10/2011,1269.75,94.91,2.192,0.26125,82.71,2
1/11/2011,1274.48,94.89,2.2002,0.26125,83.24,3
1/12/2011,1285.96,94.95,2.22,0.26125,83,4
1/13/2011,1283.76,94.99,2.2162,0.26125,82.81,5
1/14/2011,1293.24,95.14,2.2327,0.26125,82.87,6
1/18/2011,1295.02,95.29,2.2345,0.26063,82.56,3
1/19/2011,1281.92,95.54,2.2119,0.26,82.02,4
1/20/2011,1280.26,95.55,2.2084,0.26,83.01,5
1/21/2011,1283.35,95.54,2.2133,0.26,82.57,6
1/24/2011,1290.84,95.52,2.2262,0.26,82.53,2
1/25/2011,1291.18,95.63,2.2268,0.26,82.25,3
1/26/2011,1296.63,95.65,2.2361,0.26,82.17,4
1/27/2011,1299.54,95.64,2.2411,0.26,82.92,5
1/28/2011,1276.34,95.7,2.2005,0.26,82.12,6
1/31/2011,1286.12,95.57,2.2131,0.26,82.04,2
2/1/2011,1307.59,95.97,2.2501,0.263,81.35,3
2/2/2011,1304.03,95.95,2.244,0.263,81.55,4
2/3/2011,1307.1,95.96,2.2495,0.263,81.63,5
2/4/2011,1310.87,95.99,2.256,0.26275,82.18,6
2/7/2011,1319.05,95.96,2.2701,0.26375,82.33,2
2/8/2011,1324.57,95.98,2.2795,0.264,82.36,3
2/9/2011,1320.88,96,2.2731,0.264,82.36,4
2/10/2011,1321.87,95.96,2.2748,0.264,83.23,5
2/11/2011,1329.15,95.91,2.2872,0.26575,83.43,6
2/14/2011,1332.32,96.01,2.2927,0.26475,83.32,2
2/15/2011,1328.01,96.02,2.2853,0.264,83.77,3
2/16/2011,1336.32,96.07,2.2996,0.263,83.68,4
2/17/2011,1340.43,96.11,2.3068,0.263,83.31,5
2/18/2011,1343.01,96.16,2.3112,0.262,83.18,6
2/22/2011,1315.45,96.18,2.2638,0.2615,82.77,3
2/23/2011,1307.4,96.2,2.25,0.2615,82.51,4
2/24/2011,1306.1,96.22,2.2477,0.2615,81.89,5
2/25/2011,1319.88,96.28,2.2713,0.261,81.68,6
2/28/2011,1327.22,96.27,2.2829,0.261,81.78,2
3/1/2011,1306.33,96.28,2.2474,0.261,81.86,3
3/2/2011,1308.44,96.27,2.251,0.26,81.87,4
3/3/2011,1330.97,96.28,2.2896,0.26,82.45,5
3/4/2011,1321.15,96.35,2.2709,0.26,82.32,6
3/7/2011,1310.13,96.35,2.2519,0.259,82.24,2
3/8/2011,1321.82,96.57,2.2721,0.258,82.67,3
3/9/2011,1320.03,96.56,2.2691,0.258,82.74,4
3/10/2011,1295.11,96.58,2.2262,0.2555,82.98,5
3/11/2011,1304.28,96.64,2.242,0.255,81.84,6
3/14/2011,1296.39,96.66,2.2284,0.2535,81.63,2
3/15/2011,1281.87,96.69,2.2034,0.2535,80.72,3
3/16/2011,1256.88,96.81,2.1604,0.2535,79.59,4
3/17/2011,1273.71,96.92,2.1893,0.2535,78.89,5
3/18/2011,1279.21,96.87,2.1988,0.2535,80.58,6
3/21/2011,1298.38,96.79,2.2293,0.2525,81.03,2
3/22/2011,1293.77,96.79,2.2207,0.252,80.97,3
3/23/2011,1297.54,96.8,2.2271,0.2495,80.92,4
3/24/2011,1309.66,96.88,2.2479,0.24825,80.97,5
3/25/2011,1313.8,96.96,2.255,0.24825,81.34,6
3/28/2011,1310.19,96.89,2.2451,0.24765,81.69,2
3/29/2011,1319.44,96.93,2.2609,0.24615,82.48,3
3/30/2011,1328.26,96.92,2.2759,0.2438,82.89,4
3/31/2011,1325.83,96.92,2.2399,0.24345,83.13,5
4/1/2011,1332.41,96.98,2.2459,0.24295,84.06,6
4/4/2011,1332.87,96.96,2.2377,0.2399,84.06,2
4/5/2011,1332.63,97.32,2.2374,0.2355,84.87,3
4/6/2011,1335.54,97.31,2.2423,0.2335,85.49,4
4/7/2011,1333.51,97.35,2.2389,0.23138,84.91,5
4/8/2011,1328.17,97.34,2.2299,0.2265,84.76,6
4/11/2011,1324.46,97.53,2.2236,0.2238,84.6,2
4/12/2011,1314.16,97.6,2.2064,0.2211,83.58,3
4/13/2011,1314.41,97.65,2.2066,0.21875,83.84,4
4/14/2011,1314.52,97.65,2.2068,0.21585,83.5,5
4/15/2011,1319.68,97.6,2.2155,0.21375,83.13,6
4/18/2011,1305.14,97.59,2.1911,0.21295,82.66,2
4/19/2011,1312.62,97.64,2.2037,0.2126,82.59,3
4/20/2011,1330.36,97.82,2.2334,0.2126,82.56,4
4/21/2011,1337.39,98.06,2.2452,0.2126,81.85,5
4/25/2011,1335.25,98.18,2.2416,0.2126,81.83,2
4/26/2011,1347.24,98.23,2.2617,0.21135,81.55,3
4/27/2011,1355.66,98.29,2.2756,0.2105,82.16,4
4/28/2011,1360.48,98.45,2.2849,0.21025,81.54,5
4/29/2011,1363.61,98.67,2.2895,0.21025,81.19,6
5/2/2011,1361.22,98.86,2.2839,0.21025,81.23,2
5/3/2011,1356.62,98.85,2.2761,0.2095,80.94,3
5/4/2011,1347.32,98.88,2.2605,0.209,80.61,4
5/5/2011,1335.1,98.93,2.2398,0.2062,80.07,5
5/6/2011,1340.2,98.96,2.2484,0.20385,80.63,6
5/9/2011,1346.3,99,2.2585,0.20185,80.36,2
5/10/2011,1357.16,99.02,2.2767,0.20025,80.88,3
5/11/2011,1342.08,99.03,2.2513,0.19875,81.05,4
5/12/2011,1348.65,99.04,2.2623,0.198,80.94,5
5/13/2011,1337.77,99.11,2.2441,0.1971,80.8,6
5/16/2011,1329.47,99.12,2.2301,0.197,80.79,2
5/17/2011,1328.98,99.1,2.2293,0.197,81.42,3
5/18/2011,1340.68,99.1,2.249,0.19575,81.68,4
5/19/2011,1343.6,99.09,2.2539,0.19525,81.61,5
5/20/2011,1333.27,99.08,2.2364,0.19475,81.7,6
5/23/2011,1317.37,99.13,2.2097,0.194,82.01,2
5/24/2011,1316.28,99.09,2.2078,0.1927,81.95,3
5/25/2011,1320.47,99.09,2.2148,0.19235,81.97,4
5/26/2011,1325.69,99.16,2.2194,0.19125,81.29,5
5/27/2011,1331.1,99.21,2.2285,0.19103,80.8,6
5/31/2011,1345.2,99.22,2.2496,0.19043,81.52,3
6/1/2011,1314.55,99.41,2.1983,0.19043,80.95,4
6/2/2011,1312.94,99.45,2.1952,0.19018,80.9,5
6/3/2011,1300.16,99.36,2.1768,0.1898,80.34,6
6/6/2011,1286.17,99.36,2.1533,0.18955,80.1,2
6/7/2011,1284.94,99.35,2.1513,0.18955,80.09,3
6/8/2011,1279.56,99.36,2.1423,0.18955,79.89,4
6/9/2011,1289,99.34,2.1581,0.18955,80.36,5
6/10/2011,1270.98,99.31,2.1279,0.18855,80.32,6
6/13/2011,1271.83,99.26,2.1285,0.18705,80.24,2
6/14/2011,1287.87,99.25,2.1554,0.18555,80.49,3
6/15/2011,1265.42,99.24,2.1177,0.1853,80.96,4
6/16/2011,1267.64,99.2,2.1214,0.1858,80.63,5
6/17/2011,1271.5,99.15,2.1279,0.1858,80.05,6
6/20/2011,1278.36,99.1,2.1382,0.1858,80.25,2
6/21/2011,1295.52,99.1,2.1668,0.1858,80.21,3
6/22/2011,1287.14,99.09,2.1528,0.1858,80.29,4
6/23/2011,1283.5,99.06,2.1466,0.1858,80.51,5
6/24/2011,1268.45,99.03,2.1212,0.18555,80.43,6
6/27/2011,1280.1,98.98,2.1371,0.18555,80.89,2
6/28/2011,1296.67,98.99,2.1648,0.18555,81.12,3
6/29/2011,1307.41,98.93,2.1828,0.18555,80.78,4
6/30/2011,1320.64,98.88,2.1551,0.18555,80.56,5
7/1/2011,1339.67,99.59,2.1803,0.18505,80.83,6
7/5/2011,1337.88,99.47,2.1738,0.18505,81.07,3
7/6/2011,1339.23,99.38,2.1828,0.18525,80.91,4
7/7/2011,1353.22,99.35,2.2057,0.18575,81.25,5
7/8/2011,1343.8,99.39,2.1903,0.18575,80.64,6
7/11/2011,1319.49,99.34,2.1506,0.18575,80.26,2
7/12/2011,1313.64,99.36,2.1411,0.1865,79.24,3
7/13/2011,1317.72,99.33,2.1477,0.1865,78.98,4
7/14/2011,1308.87,99.32,2.1338,0.1865,79.14,5
7/15/2011,1316.14,99.43,2.1455,0.1865,79.13,6
7/18/2011,1305.44,99.43,2.1281,0.18625,79.04,2
7/19/2011,1326.73,99.5,2.1628,0.18625,79.18,3
7/20/2011,1325.84,99.56,2.1614,0.18725,78.78,4
7/21/2011,1343.8,99.63,2.1907,0.18725,78.3,5
7/22/2011,1345.02,99.62,2.1927,0.18725,78.54,6
7/25/2011,1337.43,99.52,2.1803,0.18725,78.29,2
7/26/2011,1331.94,99.5,2.1713,0.18725,77.88,3
7/27/2011,1304.89,99.49,2.1273,0.18725,77.98,4
7/28/2011,1300.67,99.43,2.1201,0.18825,77.67,5
7/29/2011,1292.28,99.36,2.106,0.1911,76.76,6
8/1/2011,1286.94,99.47,2.0961,0.19206,77.21,2
8/2/2011,1254.05,99.48,2.0426,0.20083,77.15,3
8/3/2011,1260.34,99.52,2.0526,0.20556,77.06,4
8/4/2011,1200.07,99.58,1.954,0.20506,78.89,5
8/5/2011,1199.38,99.58,1.953,0.2055,78.4,6
8/8/2011,1119.46,99.62,1.8228,0.20578,77.77,2
8/9/2011,1172.53,99.67,1.9092,0.208,76.96,3
8/10/2011,1120.76,99.73,1.8249,0.20711,76.86,4
8/11/2011,1172.64,99.72,1.9095,0.20722,76.84,5
8/12/2011,1178.81,99.68,1.9195,0.20833,76.71,6
8/15/2011,1204.49,99.63,1.9612,0.21022,76.83,2
8/16/2011,1192.76,99.75,1.9421,0.21022,76.8,3
8/17/2011,1193.89,99.75,1.944,0.21244,76.6,4
8/18/2011,1140.65,99.69,1.8574,0.213,76.58,5
8/19/2011,1123.53,99.64,1.8295,0.21544,76.55,6
8/22/2011,1123.82,99.8,1.83,0.21678,76.79,2
8/23/2011,1162.35,99.79,1.8927,0.21839,76.66,3
8/24/2011,1177.6,99.76,1.9175,0.21894,76.98,4
8/25/2011,1159.27,99.76,1.8877,0.22083,77.46,5
8/26/2011,1176.8,99.76,1.9162,0.22094,76.64,6
8/29/2011,1210.09,99.9,1.9704,0.22094,76.83,2
8/30/2011,1212.92,99.94,1.975,0.2215,76.74,3
8/31/2011,1218.89,99.93,1.9835,0.2215,76.66,4
9/1/2011,1204.42,100.1,1.9597,0.2215,76.93,5
9/2/2011,1173.97,100.09,1.9101,0.22178,76.8,6
9/6/2011,1165.24,99.96,1.8959,0.226,77.66,3
9/7/2011,1198.62,99.95,1.9502,0.22611,77.26,4
9/8/2011,1185.9,99.95,1.9295,0.225,77.51,5
9/9/2011,1154.23,99.87,1.8781,0.22611,77.61,6
9/12/2011,1162.27,99.82,1.8912,0.22861,77.21,2
9/13/2011,1172.87,99.74,1.9084,0.229,76.96,3
9/14/2011,1188.68,99.66,1.9341,0.22939,76.62,4
9/15/2011,1209.11,99.59,1.9674,0.22994,76.7,5
9/16/2011,1216.01,99.57,1.9786,0.2305,76.79,6
9/19/2011,1204.09,99.39,1.9607,0.23072,76.58,2
9/20/2011,1202.09,99.38,1.9574,0.23183,76.45,3
9/21/2011,1166.76,99.34,1.8999,0.2335,76.46,4
9/22/2011,1129.56,99.31,1.8393,0.23456,76.24,5
9/23/2011,1136.43,99.3,1.8505,0.23578,76.61,6
9/26/2011,1162.95,99.26,1.8905,0.23744,76.36,2
9/27/2011,1175.38,99.22,1.9107,0.23878,76.81,3
9/28/2011,1151.06,99.18,1.8711,0.23889,76.61,4
9/29/2011,1160.4,99.12,1.8864,0.23944,76.83,5
9/30/2011,1131.42,99.04,1.8296,0.23944,77.06,6
10/3/2011,1099.23,99.88,1.7773,0.24,76.63,2
10/4/2011,1123.95,99.86,1.817,0.24111,76.81,3
10/5/2011,1144.03,99.82,1.8494,0.24067,76.79,4
10/6/2011,1164.97,99.81,1.8833,0.24233,76.72,5
10/7/2011,1155.46,99.74,1.8679,0.24289,76.73,6
10/10/2011,1194.89,99.51,1.9317,0.243,76.68,2
10/11/2011,1195.54,99.42,1.9328,0.24311,76.65,3
10/12/2011,1207.25,99.37,1.9518,0.24322,77.26,4
10/13/2011,1203.66,99.31,1.946,0.24333,76.9,5
10/14/2011,1224.58,99.3,1.9799,0.24333,77.22,6
10/17/2011,1200.86,99.34,1.9415,0.24444,76.83,2
10/18/2011,1225.38,99.43,1.9812,0.24472,76.82,3
10/19/2011,1209.88,99.17,1.9561,0.24472,76.81,4
10/20/2011,1215.39,99.06,1.965,0.24472,76.8,5
10/21/2011,1238.25,99.09,2.002,0.24472,76.29,6
10/24/2011,1254.2,99.02,2.0278,0.24472,76.1,2
